Date,Hotel,Room_Available,Room_Sold,ADR,Room_Revenue
2025-09-21,Paragon Suites & Resort,115,68,328154.0,22314472.0
2025-09-21,D'Prima Hotel Petitenget,112,79,397486.0,31401394.0
2025-09-21,Daun Bali Seminyak Hotel,90,58,432698.0,25096484.0
2025-09-21,Kamania Hotel Petitenget,134,104,441647.0,45931288.0
2025-09-21,The Capital Hotel & Resort Seminyak,119,75,508380.0,38128500.0
2025-09-22,Liberta,100,86,252640.0,21727040.0
2025-09-22,Paragon Suites & Resort,115,74,335129.0,24799546.0
2025-09-22,Kamania Hotel Petitenget,134,113,441702.0,49912326.0
2025-09-22,Daun Bali Seminyak Hotel,89,55,444420.0,24443100.0
2025-09-22,D'Prima Hotel Petitenget,112,76,475874.0,36166424.0
2025-09-22,The Capital Hotel & Resort Seminyak,119,60,480541.0,28832460.0
2025-09-23,Liberta,100,89,252994.0,22516466.0
2025-09-23,Paragon Suites & Resort,115,65,327914.0,21314410.0
2025-09-23,D'Prima Hotel Petitenget,112,77,423886.0,32639222.0
2025-09-23,Daun Bali Seminyak Hotel,89,52,453523.0,23583196.0
2025-09-23,Kamania Hotel Petitenget,134,125,460444.0,57555500.0
2025-09-23,The Capital Hotel & Resort Seminyak,119,72,519630.0,37413360.0
2025-09-24,Liberta,100,89,255723.0,22759347.0
2025-09-24,Paragon Suites & Resort,115,73,331482.0,24198186.0
2025-09-24,Daun Bali Seminyak Hotel,89,46,415865.0,19129790.0
2025-09-24,Kamania Hotel Petitenget,134,115,449413.0,51682495.0
2025-09-24,D'Prima Hotel Petitenget,112,79,465300.0,36758700.0
2025-09-24,The Capital Hotel & Resort Seminyak,119,66,468934.0,30949644.0
2025-09-25,Liberta,100,88,254050.0,22356400.0
2025-09-25,Paragon Suites & Resort,115,57,339468.0,19349676.0
2025-09-25,Daun Bali Seminyak Hotel,89,61,422477.0,25771097.0
2025-09-25,Kamania Hotel Petitenget,134,112,456603.0,51139536.0
2025-09-25,D'Prima Hotel Petitenget,112,95,480739.0,45670205.0
2025-09-25,The Capital Hotel & Resort Seminyak,119,81,491823.0,39837663.0
2025-09-26,Liberta,100,90,256805.0,23112450.0
2025-09-26,Paragon Suites & Resort,115,51,331386.0,16900686.0
2025-09-26,D'Prima Hotel Petitenget,112,97,402529.0,39045313.0
2025-09-26,Daun Bali Seminyak Hotel,90,70,437602.0,30632140.0
2025-09-26,The Capital Hotel & Resort Seminyak,119,84,478215.0,40170060.0
2025-09-26,Kamania Hotel Petitenget,134,124,485392.0,60188608.0
2025-09-27,Liberta,100,92,258521.0,23783932.0
2025-09-27,Paragon Suites & Resort,115,65,339278.0,22053070.0
2025-09-27,Daun Bali Seminyak Hotel,90,84,438406.0,36826104.0
2025-09-27,D'Prima Hotel Petitenget,112,94,462807.0,43503858.0
2025-09-27,Kamania Hotel Petitenget,134,125,483954.0,60494250.0
2025-09-27,The Capital Hotel & Resort Seminyak,119,85,558550.0,47476750.0
2025-09-28,Liberta,100,89,255515.0,22740835.0
2025-09-28,Paragon Suites & Resort,115,67,341512.0,22881304.0
2025-09-28,Kamania Hotel Petitenget,134,111,436789.0,48483579.0
2025-09-28,Daun Bali Seminyak Hotel,90,85,444828.0,37810380.0
2025-09-28,D'Prima Hotel Petitenget,112,93,476417.0,44306781.0
2025-09-28,The Capital Hotel & Resort Seminyak,119,72,545776.0,39295872.0
2025-09-29,Liberta,100,87,247608.0,21541896.0
2025-09-29,Paragon Suites & Resort,115,101,424930.0,42917930.0
2025-09-29,Daun Bali Seminyak Hotel,90,84,440480.0,37000320.0
2025-09-29,Kamania Hotel Petitenget,134,89,452798.0,40299022.0
2025-09-29,D'Prima Hotel Petitenget,112,76,499099.0,37931524.0
2025-09-29,The Capital Hotel & Resort Seminyak,119,73,537112.0,39209176.0
2025-09-30,Liberta,100,94,246039.0,23127666.0
2025-09-30,Paragon Suites & Resort,115,69,352613.0,24330297.0
2025-09-30,D'Prima Hotel Petitenget,112,82,427936.0,35090752.0
2025-09-30,Daun Bali Seminyak Hotel,90,58,442507.0,25665406.0
2025-09-30,Kamania Hotel Petitenget,134,116,447419.0,51900604.0
2025-09-30,The Capital Hotel & Resort Seminyak,119,55,483569.0,26596295.0
2025-10-01,Liberta,100,88,238319.0,20972072.0
2025-10-01,Paragon Suites & Resort,115,72,334182.0,24061104.0
2025-10-01,D'Prima Hotel Petitenget,112,86,431857.0,37139702.0
2025-10-01,Daun Bali Seminyak Hotel,90,54,442792.0,23910768.0
2025-10-01,Kamania Hotel Petitenget,134,123,462964.0,56944572.0
2025-10-01,The Capital Hotel & Resort Seminyak,119,56,480929.0,26932024.0
2025-10-02,Liberta,100,55,241172.0,13264460.0
2025-10-02,Paragon Suites & Resort,115,71,352159.0,25003289.0
2025-10-02,D'Prima Hotel Petitenget,112,96,419464.0,40268544.0
2025-10-02,Kamania Hotel Petitenget,134,115,456099.0,52451385.0
2025-10-02,Daun Bali Seminyak Hotel,91,42,468529.0,19678218.0
2025-10-02,The Capital Hotel & Resort Seminyak,119,88,541296.0,47634048.0
2025-10-03,Liberta,100,69,240174.0,16572006.0
2025-10-03,Paragon Suites & Resort,115,68,348725.0,23713300.0
2025-10-03,Daun Bali Seminyak Hotel,91,57,441709.0,25177413.0
2025-10-03,D'Prima Hotel Petitenget,112,99,449215.0,44472285.0
2025-10-03,Kamania Hotel Petitenget,134,114,468288.0,53384832.0
2025-10-03,The Capital Hotel & Resort Seminyak,119,95,581905.0,55280975.0
2025-10-04,Liberta,100,91,245921.0,22378811.0
2025-10-04,Paragon Suites & Resort,115,88,350127.0,30811176.0
2025-10-04,D'Prima Hotel Petitenget,112,84,430534.0,36164856.0
2025-10-04,Daun Bali Seminyak Hotel,91,81,449279.0,36391599.0
2025-10-04,Kamania Hotel Petitenget,134,126,483136.0,60875136.0
2025-10-04,The Capital Hotel & Resort Seminyak,119,94,575449.0,54092206.0
2025-10-05,Liberta,100,92,235805.0,21694060.0
2025-10-05,Paragon Suites & Resort,115,63,362719.0,22851297.0
2025-10-05,D'Prima Hotel Petitenget,112,79,447911.0,35384969.0
2025-10-05,Kamania Hotel Petitenget,134,109,459586.0,50094874.0
2025-10-05,Daun Bali Seminyak Hotel,90,50,463138.0,23156900.0
2025-10-05,The Capital Hotel & Resort Seminyak,119,81,476381.0,38586861.0
2025-10-06,Liberta,100,100,234290.0,23429000.0
2025-10-06,Paragon Suites & Resort,115,71,368921.0,26193391.0
2025-10-06,D'Prima Hotel Petitenget,112,78,444232.0,34650096.0
2025-10-06,Daun Bali Seminyak Hotel,90,58,452100.0,26221800.0
2025-10-06,Kamania Hotel Petitenget,134,109,462122.0,50371298.0
2025-10-06,The Capital Hotel & Resort Seminyak,119,76,526930.0,40046680.0
2025-10-07,Liberta,100,98,244965.0,24006570.0
2025-10-07,Paragon Suites & Resort,115,65,353195.0,22957675.0
2025-10-07,Daun Bali Seminyak Hotel,90,57,446475.0,25449075.0
2025-10-07,Kamania Hotel Petitenget,134,119,470317.0,55967723.0
2025-10-07,D'Prima Hotel Petitenget,112,62,479894.0,29753428.0
2025-10-07,The Capital Hotel & Resort Seminyak,119,65,510107.0,33156955.0
2025-10-08,Daun Bali Seminyak Hotel,91,50,463430.0,23171500.0
2025-10-08,D'Prima Hotel Petitenget,112,55,390870.0,21497850.0
2025-10-08,Kamania Hotel Petitenget,134,114,448388.0,51116232.0
2025-10-08,Paragon Suites & Resort,115,62,321584.0,19938208.0
2025-10-08,The Capital Hotel & Resort Seminyak,119,72,502148.0,36154656.0
2025-10-08,Liberta,100,89,249251.0,22183339.0
2025-10-10,D'Prima Hotel Petitenget,112,87,416473.0,36233151.0
2025-10-10,Daun Bali Seminyak Hotel,91,65,452028.0,29381820.0
2025-10-10,Kamania Hotel Petitenget,134,119,445716.0,53040204.0
2025-10-10,Paragon Suites & Resort,115,72,321125.0,23121000.0
2025-10-10,The Capital Hotel & Resort Seminyak,119,71,537487.0,38161577.0
2025-10-10,Liberta,100,88,248667.0,21882696.0
2025-10-11,Daun Bali Seminyak Hotel,91,77,433935.0,33412995.0
2025-10-11,D'Prima Hotel Petitenget,112,96,438482.0,42094272.0
2025-10-11,Kamania Hotel Petitenget,134,129,462927.0,59717583.0
2025-10-11,Paragon Suites & Resort,115,71,339158.0,24080218.0
2025-10-11,The Capital Hotel & Resort Seminyak,119,76,542192.0,41206592.0
2025-10-11,Liberta,100,100,222570.0,22257000.0
2025-10-12,Daun Bali Seminyak Hotel,91,65,437503.0,28437695.0
2025-10-12,D'Prima Hotel Petitenget,112,70,486866.0,34080620.0
2025-10-12,Kamania Hotel Petitenget,134,118,449555.0,53047490.0
2025-10-12,Paragon Suites & Resort,115,83,345728.0,28695424.0
2025-10-12,The Capital Hotel & Resort Seminyak,119,67,517859.0,34696553.0
2025-10-12,Liberta,100,100,240217.0,24021700.0
2025-10-13,Daun Bali Seminyak Hotel,91,58,424144.0,24600352.0
2025-10-13,D'Prima Hotel Petitenget,112,87,469904.0,40881648.0
2025-10-13,Kamania Hotel Petitenget,134,112,440393.0,49324016.0
2025-10-13,Paragon Suites & Resort,115,67,328917.0,22037439.0
2025-10-13,The Capital Hotel & Resort Seminyak,119,72,538142.0,38746224.0
2025-10-13,Liberta,100,95,239083.0,22712885.0
2025-10-14,Daun Bali Seminyak Hotel,91,54,442391.0,23889114.0
2025-10-14,D'Prima Hotel Petitenget,112,79,467856.0,36960624.0
2025-10-14,Kamania Hotel Petitenget,134,101,442380.0,44680380.0
2025-10-14,Paragon Suites & Resort,115,65,321884.0,20922460.0
2025-10-14,The Capital Hotel & Resort Seminyak,119,65,515059.0,33478835.0
2025-10-14,Liberta,100,69,245709.0,16953921.0
2025-10-15,Daun Bali Seminyak Hotel,91,58,433382.0,25136156.0
2025-10-15,D'Prima Hotel Petitenget,112,84,416993.0,35027412.0
2025-10-15,Kamania Hotel Petitenget,134,104,441218.0,45886672.0
2025-10-15,Paragon Suites & Resort,115,59,305126.0,18002434.0
2025-10-15,The Capital Hotel & Resort Seminyak,119,68,512445.0,34846260.0
2025-10-15,Liberta,100,83,242119.0,20095877.0
2025-10-16,Daun Bali Seminyak Hotel,91,66,428622.0,28289052.0
2025-10-16,D'Prima Hotel Petitenget,112,94,458271.0,43077474.0
2025-10-16,Kamania Hotel Petitenget,134,97,431034.0,41810298.0
2025-10-16,Paragon Suites & Resort,115,65,612549.0,39815685.0
2025-10-16,The Capital Hotel & Resort Seminyak,119,66,516769.0,34106754.0
2025-10-16,Liberta,100,99,249461.0,24696639.0
2025-10-17,Daun Bali Seminyak Hotel,91,86,428622.0,36861492.0
2025-10-17,D'Prima Hotel Petitenget,112,94,461840.0,43412960.0
2025-10-17,Kamania Hotel Petitenget,134,116,500660.0,58076560.0
2025-10-17,Paragon Suites & Resort,115,55,322427.0,17733485.0
2025-10-17,Liberta,100,99,263035.0,26040465.0
2025-10-17,The Capital Hotel & Resort Seminyak,119,72,515841.0,37140552.0
2025-10-18,Daun Bali Seminyak Hotel,91,87,451209.0,39255183.0
2025-10-18,D'Prima Hotel Petitenget,112,95,481920.0,45782400.0
2025-10-18,Kamania Hotel Petitenget,134,117,504676.0,59047092.0
2025-10-18,Paragon Suites & Resort,115,57,324937.0,18521409.0
2025-10-18,The Capital Hotel & Resort Seminyak,119,81,541205.0,43837605.0
2025-10-18,Liberta,100,92,262533.0,24153036.0
2025-10-19,Daun Bali Seminyak Hotel,91,49,455935.0,22340815.0
2025-10-19,D'Prima Hotel Petitenget,112,80,468205.0,37456400.0
2025-10-19,Kamania Hotel Petitenget,134,106,448341.0,47524146.0
2025-10-19,Paragon Suites & Resort,115,62,342870.0,21257940.0
2025-10-19,The Capital Hotel & Resort Seminyak,119,73,529117.0,38625541.0
2025-10-19,Liberta,100,77,250188.0,19264476.0
2025-10-20,Daun Bali Seminyak Hotel,91,60,452689.0,27161340.0
2025-10-20,D'Prima Hotel Petitenget ,112,78,464830.0,36256740.0
2025-10-20,Kamania Hotel Petitenget,134,102,452970.0,46202940.0
2025-10-20,Paragon Suites & Resort,115,79,328931.0,25985549.0
2025-10-20,The Capital Hotel & Resort Seminyak,119,64,534817.0,34228288.0
2025-10-20,Liberta,100,71,240594.0,17082174.0
2025-10-21,Daun Bali Seminyak Hotel,91,58,440900.0,25572200.0
2025-10-21,D'Prima Hotel Petitenget ,112,90,472558.0,42530220.0
2025-10-21,Kamania Hotel Petitenget,134,98,436335.0,42760830.0
2025-10-21,Paragon Suites & Resort,115,82,332852.0,27293864.0
2025-10-21,The Capital Hotel & Resort Seminyak,119,64,501842.0,32117888.0
2025-10-21,Liberta,100,83,234840.0,19491720.0
2025-10-22,Daun Bali Seminyak Hotel,91,58,424621.0,24628018.0
2025-10-22,D'Prima Hotel Petitenget ,112,95,477631.0,45374945.0
2025-10-22,Kamania Hotel Petitenget,134,97,436361.0,42327017.0
2025-10-22,Paragon Suites & Resort,115,83,331647.0,27526701.0
2025-10-22,The Capital Hotel & Resort Seminyak,119,62,519156.0,32187672.0
2025-10-22,Liberta,100,92,248179.0,22832468.0
